time,x_pos,y_pos,x_vel,y_vel,x_accel,y_accel,direction
21750.0,155.36,29.45,22.45,-3.68,0.5,0.5,99.3
21875.0,158.2,29.28,22.92,-3.03,0.5,0.5,96.21
22000.0,160.94,29.81,22.32,-3.04,0.5,0.5,96.39
22125.0,163.75,29.75,22.53,-3.1,0.5,0.5,95.99
22250.0,166.36,30.45,20.73,-3.41,0.5,0.5,97.34
22375.0,169.22,30.44,22.17,-2.35,0.5,0.5,94.08
22500.0,171.89,30.96,21.89,-2.91,0.5,0.5,96.98
22625.0,175.3,31.52,22.96,-2.96,0.5,0.5,96.78
22750.0,177.77,31.51,22.43,-2.87,0.5,0.5,97.16
22875.0,180.68,32.08,22.9,-2.66,0.5,0.5,96.49
23000.0,183.36,32.6,22.62,-3.48,0.5,0.5,98.7
23125.0,186.14,32.64,22.8,-2.7,0.5,0.5,96.71
23250.0,189.03,33.26,21.97,-2.8,0.5,0.5,97.22
23375.0,191.64,33.13,22.18,-3.0,0.5,0.5,96.65
23500.0,194.44,33.72,22.01,-3.03,0.5,0.5,96.79
23625.0,197.85,34.44,23.18,-3.33,0.5,0.5,97.2
23750.0,200.24,34.21,22.56,-3.65,0.5,0.5,96.36
23875.0,202.94,34.81,22.25,-3.62,0.5,0.5,96.36
24000.0,205.8,34.71,22.65,-3.58,0.5,0.5,96.35
24125.0,208.52,35.46,22.53,-3.85,0.5,0.5,97.05
24250.0,210.75,35.75,20.64,-3.16,0.5,0.5,95.81
24375.0,213.5,35.82,21.2,-2.9,0.5,0.5,96.92
24500.0,216.26,36.46,21.31,-2.97,0.5,0.5,97.07
24625.0,220.02,36.44,22.75,-2.84,0.5,0.5,96.95
24750.0,222.74,36.86,22.75,-2.3,0.5,0.5,95.6
24875.0,225.34,37.52,23.34,-2.89,0.5,0.5,96.91
25000.0,227.65,37.54,22.64,-2.81,0.5,0.5,96.92
25125.0,230.43,38.12,22.66,-2.71,0.5,0.5,96.67
25250.0,233.28,38.11,21.21,-2.7,0.5,0.5,97.16
25375.0,235.83,38.56,20.94,-2.75,0.5,0.5,97.4
25500.0,239.94,39.22,23.36,-2.76,0.5,0.5,96.65
25625.0,242.37,39.18,23.55,-2.81,0.5,0.5,96.35
25750.0,244.75,39.73,22.91,-2.77,0.5,0.5,96.42
25875.0,247.44,39.72,22.65,-2.77,0.5,0.5,96.48
26000.0,250.2,40.17,22.98,-2.78,0.5,0.5,96.38
26125.0,252.8,40.71,20.56,-2.58,0.5,0.5,96.58
26250.0,255.69,40.73,21.31,-2.54,0.5,0.5,96.67
26375.0,258.28,41.23,21.65,-2.44,0.5,0.5,96.31
26500.0,261.21,41.27,22.03,-2.47,0.5,0.5,96.41
26625.0,263.8,41.71,21.75,-2.46,0.5,0.5,96.46
26750.0,267.08,42.4,22.85,-2.7,0.5,0.5,96.74
26875.0,269.74,42.46,22.47,-2.76,0.5,0.5,97.0
27000.0,272.46,43.03,22.68,-2.87,0.5,0.5,97.23
27125.0,275.36,43.02,22.63,-2.84,0.5,0.5,97.05
27250.0,277.87,43.48,22.52,-2.88,0.5,0.5,97.19
27375.0,280.65,44.12,21.71,-2.79,0.5,0.5,97.23
27500.0,283.43,44.12,21.9,-2.7,0.5,0.5,96.92
27625.0,286.74,44.58,22.84,-2.52,0.5,0.5,96.2
27750.0,288.39,44.63,20.84,-2.58,0.5,0.5,97.06
27875.0,292.23,45.15,22.97,-2.65,0.5,0.5,96.59
28000.0,294.84,45.68,22.7,-2.5,0.5,0.5,96.29
28125.0,297.75,45.75,22.9,-2.6,0.5,0.5,96.48
28250.0,300.08,46.28,21.34,-2.72,0.5,0.5,97.27
28375.0,302.85,46.44,23.13,-2.88,0.5,0.5,97.1
28500.0,306.45,46.76,22.74,-2.58,0.5,0.5,96.48
28625.0,308.21,47.27,21.38,-2.53,0.5,0.5,96.75
28750.0,312.12,47.31,22.99,-2.49,0.5,0.5,96.19
28875.0,314.75,47.76,23.47,-2.36,0.5,0.5,95.74
29000.0,316.78,48.44,22.29,-3.2,0.5,0.5,98.17
29125.0,319.56,48.49,20.96,-2.76,0.5,0.5,97.5
29250.0,322.35,49.03,22.63,-2.82,0.5,0.5,97.11
29375.0,325.01,49.06,20.63,-2.79,0.5,0.5,97.72
29500.0,327.7,49.52,20.72,-2.81,0.5,0.5,97.74
29625.0,331.68,50.11,23.84,-2.67,0.5,0.5,96.4
29750.0,333.71,50.18,22.64,-2.7,0.5,0.5,96.8
29875.0,336.53,50.56,22.69,-2.43,0.5,0.5,96.13
30000.0,339.36,50.6,22.95,-2.47,0.5,0.5,96.15
30125.0,344.8,51.71,27.35,-3.49,0.5,0.5,97.28
-----------------------------------------------

0.0,210.0,118.12,0.0,0.0,0.0,0.0,0.0
250.0,238.44,102.96,0.0,0.0,0.0,0.0,0.0
375.0,239.48,102.98,0.0,0.0,0.0,0.0,0.0
500.0,241.04,103.73,0.0,0.0,0.0,0.0,0.0
625.0,241.92,104.12,0.0,0.0,0.0,0.0,0.0
750.0,243.42,104.75,44.57,22.58,0.5,0.5,68.19
875.0,244.51,105.09,9.72,-3.4,0.5,0.5,109.31
1000.0,245.55,105.79,9.7,-4.49,0.5,0.5,114.85
1125.0,246.86,105.85,9.31,-3.39,0.5,0.5,110.03
1250.0,248.08,106.42,9.85,-3.67,0.5,0.5,110.42
1375.0,248.94,106.86,8.83,-3.38,0.5,0.5,110.94
1500.0,250.33,107.64,9.31,-4.07,0.5,0.5,113.62
1625.0,251.71,107.98,9.86,-3.49,0.5,0.5,109.52
1750.0,253.06,108.71,9.92,-4.58,0.5,0.5,114.78
1875.0,254.2,108.68,9.78,-3.72,0.5,0.5,110.29
2000.0,255.44,108.96,10.38,-3.47,0.5,0.5,107.95
2125.0,256.74,109.66,10.25,-3.34,0.5,0.5,107.51
2250.0,257.81,110.09,9.76,-3.49,0.5,0.5,109.14
2375.0,258.89,110.09,9.33,-2.31,0.5,0.5,103.31
2500.0,260.0,110.79,9.28,-3.37,0.5,0.5,109.96
2625.0,261.51,111.09,9.72,-3.4,0.5,0.5,109.31
2750.0,262.52,111.79,9.24,-3.41,0.5,0.5,110.25
2875.0,263.98,112.4,9.87,-3.69,0.5,0.5,110.51
3000.0,264.84,112.85,9.52,-4.4,0.5,0.5,114.84
3125.0,265.86,112.85,9.36,-3.3,0.5,0.5,109.4
3250.0,267.33,113.66,9.3,-4.1,0.5,0.5,113.82
3375.0,267.92,113.91,8.63,-3.38,0.5,0.5,111.38
3500.0,269.23,114.65,8.39,-3.6,0.5,0.5,113.22
3625.0,270.89,115.0,9.68,-3.43,0.5,0.5,109.55
3750.0,272.09,115.74,9.96,-4.62,0.5,0.5,114.9
3875.0,273.15,115.73,9.32,-3.35,0.5,0.5,109.54
4000.0,274.03,116.03,9.77,-3.43,0.5,0.5,109.12
4125.0,275.96,116.77,10.77,-3.43,0.5,0.5,107.45
4250.0,277.0,117.32,9.76,-3.76,0.5,0.5,110.81
4375.0,277.94,117.86,9.37,-3.43,0.5,0.5,109.87
4500.0,279.92,118.39,10.82,-4.26,0.5,0.5,111.5
4625.0,280.95,118.42,11.07,-3.83,0.5,0.5,109.07
4750.0,281.83,118.87,9.38,-3.35,0.5,0.5,109.64
4875.0,283.2,119.62,9.92,-3.68,0.5,0.5,110.38
5000.0,283.9,119.9,9.52,-3.27,0.5,0.5,108.94
5125.0,285.27,120.66,8.56,-3.62,0.5,0.5,112.91
5250.0,286.23,120.65,8.44,-3.58,0.5,0.5,112.93
5375.0,287.19,120.99,8.58,-3.4,0.5,0.5,111.62
5500.0,288.28,121.66,8.12,-3.26,0.5,0.5,111.86
5625.0,290.01,122.06,9.77,-3.44,0.5,0.5,109.4
5750.0,291.15,122.73,9.4,-3.31,0.5,0.5,109.41
5875.0,292.12,123.11,9.42,-3.92,0.5,0.5,112.63
6000.0,293.12,123.11,9.47,-3.38,0.5,0.5,109.66
6125.0,294.94,123.86,10.66,-3.51,0.5,0.5,108.24
6250.0,296.19,124.44,9.88,-3.81,0.5,0.5,111.12
6375.0,297.03,124.9,9.39,-3.46,0.5,0.5,110.26
6500.0,299.08,125.62,11.13,-4.02,0.5,0.5,109.86
6625.0,299.83,125.87,10.73,-4.41,0.5,0.5,112.32
6750.0,300.88,125.9,9.5,-3.26,0.5,0.5,108.98
6875.0,302.24,126.67,9.67,-3.56,0.5,0.5,110.2
7000.0,303.0,127.01,9.56,-3.37,0.5,0.5,109.46
7125.0,304.23,127.65,8.24,-3.24,0.5,0.5,111.51
7250.0,305.15,128.05,8.5,-3.49,0.5,0.5,112.36
7375.0,306.3,128.05,8.66,-3.44,0.5,0.5,111.61
7500.0,307.5,128.76,8.42,-3.36,0.5,0.5,111.68
7625.0,308.56,129.2,8.89,-3.51,0.5,0.5,111.49
7750.0,310.16,129.85,9.48,-3.52,0.5,0.5,110.28
7875.0,311.26,130.34,9.78,-3.67,0.5,0.5,110.49
8000.0,311.26,130.34,7.93,-3.66,0.5,0.5,114.78
8125.0,304.13,125.57,-17.42,10.15,0.5,0.5,-46.54
8250.0,304.62,128.63,-16.52,14.36,0.5,0.5,-81.78
8375.0,304.19,135.2,-14.65,-23.84,0.5,0.5,-131.91
8500.0,304.84,138.2,-13.92,-27.85,0.5,0.5,-140.76
8625.0,296.38,131.01,-27.46,-39.35,0.5,0.5,-92.59
8750.0,294.58,132.83,-18.92,-34.62,0.5,0.5,-127.27
8875.0,293.41,134.49,-20.0,-32.38,0.5,0.5,-117.62
9000.0,291.67,135.65,-22.11,-23.71,0.5,0.5,-92.03
9125.0,290.78,137.02,-22.5,21.1,0.5,0.5,-85.17
9250.0,289.59,138.88,-10.85,-12.58,0.5,0.5,-139.21
9375.0,288.14,139.81,-10.31,-11.15,0.5,0.5,-137.25
9500.0,286.44,141.98,-11.16,-11.98,0.5,0.5,-137.01
9625.0,285.34,143.63,-10.11,-12.77,0.5,0.5,-141.61
9750.0,283.59,144.88,-11.49,-12.58,0.5,0.5,-137.59
9875.0,282.46,146.53,-11.4,-12.24,0.5,0.5,-137.03
10000.0,281.49,147.97,-10.63,-13.05,0.5,0.5,-140.83
10125.0,279.87,149.02,-10.5,-11.26,0.5,0.5,-136.99
10250.0,278.67,150.87,-10.68,-11.58,0.5,0.5,-137.31
10375.0,277.06,152.59,-10.45,-12.33,0.5,0.5,-139.71
10500.0,276.19,153.83,-10.03,-11.68,0.5,0.5,-139.34
10625.0,274.36,155.66,-11.39,-12.3,0.5,0.5,-137.19
10750.0,272.67,157.36,-11.5,-13.33,0.5,0.5,-139.21
10875.0,271.6,158.46,-11.3,-12.14,0.5,0.5,-137.04
11000.0,270.51,159.98,-10.48,-11.82,0.5,0.5,-138.44
11125.0,268.82,161.85,-11.79,-12.82,0.5,0.5,-137.4
11250.0,267.69,162.92,-10.68,-11.62,0.5,0.5,-137.4
11375.0,266.62,164.46,-9.68,-11.36,0.5,0.5,-139.57
11500.0,265.26,165.89,-10.14,-11.88,0.5,0.5,-139.5
11625.0,263.46,167.62,-11.27,-12.22,0.5,0.5,-137.31
11750.0,262.4,169.2,-10.27,-11.75,0.5,0.5,-138.85
11875.0,260.65,170.94,-11.25,-12.83,0.5,0.5,-138.75
12000.0,259.58,172.03,-11.27,-12.11,0.5,0.5,-137.04
12125.0,258.05,173.67,-11.54,-12.44,0.5,0.5,-137.15
12250.0,256.71,175.47,-10.79,-12.56,0.5,0.5,-139.32
12375.0,255.7,176.98,-10.72,-12.44,0.5,0.5,-139.24
12500.0,254.24,177.93,-10.25,-11.18,0.5,0.5,-137.47
12625.0,252.49,180.08,-11.33,-12.88,0.5,0.5,-138.65
12750.0,251.48,181.21,-10.5,-12.06,0.5,0.5,-138.95
12875.0,249.7,182.98,-11.22,-12.01,0.5,0.5,-136.94
13000.0,248.62,184.63,-11.32,-12.24,0.5,0.5,-137.22
13125.0,247.59,186.11,-10.64,-13.07,0.5,0.5,-140.85
13250.0,245.85,187.58,-10.63,-12.0,0.5,0.5,-138.46
13375.0,244.8,188.95,-10.68,-12.39,0.5,0.5,-139.23
13500.0,243.22,190.62,-10.37,-12.22,0.5,0.5,-139.69
13625.0,241.59,192.11,-11.25,-11.96,0.5,0.5,-136.75
13750.0,240.47,193.92,-11.38,-12.49,0.5,0.5,-137.66
13875.0,239.35,195.55,-10.39,-12.74,0.5,0.5,-140.79
14000.0,237.59,196.74,-11.53,-12.45,0.5,0.5,-137.18
14125.0,236.64,198.11,-10.51,-11.98,0.5,0.5,-138.72
14250.0,235.19,199.81,-10.23,-12.32,0.5,0.5,-140.28
14375.0,234.15,200.79,-10.11,-11.0,0.5,0.5,-137.41
14500.0,232.66,202.74,-10.69,-11.49,0.5,0.5,-137.07
14625.0,230.61,204.84,-11.17,-12.96,0.5,0.5,-139.24
14750.0,229.55,205.91,-11.34,-12.48,0.5,0.5,-137.73
14875.0,228.43,207.6,-10.8,-12.46,0.5,0.5,-139.06
15000.0,226.83,209.02,-11.72,-13.16,0.5,0.5,-138.31
15125.0,225.8,210.05,-10.98,-11.7,0.5,0.5,-136.83
15250.0,224.19,211.81,-10.27,-11.15,0.5,0.5,-137.34
15375.0,222.81,213.69,-10.78,-12.44,0.5,0.5,-139.07
15500.0,221.83,214.74,-10.55,-11.41,0.5,0.5,-137.23
15625.0,220.28,216.8,-10.47,-12.45,0.5,0.5,-139.94
15750.0,218.51,218.51,-11.66,-13.52,0.5,0.5,-139.21
15875.0,217.44,219.61,-10.79,-12.47,0.5,0.5,-139.11
16000.0,215.89,221.03,-11.07,-11.75,0.5,0.5,-136.7
16125.0,214.67,222.87,-11.46,-13.02,0.5,0.5,-138.62
16250.0,213.63,223.9,-10.63,-11.34,0.5,0.5,-136.84
16375.0,211.98,225.7,-10.44,-11.51,0.5,0.5,-137.79
16500.0,211.24,226.86,-9.91,-11.61,0.5,0.5,-139.5
16625.0,209.32,228.86,-10.51,-12.51,0.5,0.5,-139.96
16750.0,207.61,230.49,-11.28,-12.18,0.5,0.5,-137.2
16875.0,206.5,232.07,-11.4,-13.08,0.5,0.5,-138.92
17000.0,205.49,233.06,-10.39,-11.76,0.5,0.5,-138.55
17125.0,203.75,234.92,-11.99,-12.89,0.5,0.5,-137.07
17250.0,202.63,236.51,-10.7,-12.23,0.5,0.5,-138.81
17375.0,201.19,237.57,-10.28,-11.33,0.5,0.5,-137.77
17500.0,199.53,239.64,-11.15,-12.1,0.5,0.5,-137.32
17625.0,198.35,241.4,-11.42,-13.34,0.5,0.5,-139.41
17750.0,196.63,242.51,-11.39,-12.13,0.5,0.5,-136.79
17875.0,195.59,244.06,-11.25,-12.08,0.5,0.5,-137.04
18000.0,194.58,245.65,-10.57,-12.92,0.5,0.5,-140.7
18125.0,192.88,246.93,-10.64,-11.66,0.5,0.5,-137.61
18250.0,191.71,248.56,-10.61,-11.46,0.5,0.5,-137.18
18375.0,190.59,250.09,-9.65,-12.12,0.5,0.5,-141.48
18500.0,189.22,251.04,-10.19,-11.16,0.5,0.5,-137.58
18625.0,187.38,253.45,-11.5,-12.47,0.5,0.5,-137.3
18750.0,186.42,254.98,-10.33,-12.87,0.5,0.5,-141.24
18875.0,184.59,256.09,-11.38,-12.04,0.5,0.5,-136.6
19000.0,183.56,257.82,-11.24,-12.36,0.5,0.5,-137.7
19125.0,181.83,259.63,-11.81,-13.74,0.5,0.5,-139.31
19250.0,180.67,260.65,-10.74,-11.52,0.5,0.5,-136.99
19375.0,179.4,252.41,-11.22,22.25,0.5,0.5,-69.93
19500.0,176.71,252.81,-12.6,21.11,0.5,0.5,-67.43
19625.0,172.88,253.95,-17.09,20.16,0.5,0.5,-70.11
19750.0,170.18,254.5,-18.64,18.14,0.5,0.5,-66.24
19875.0,168.06,255.6,-20.16,18.26,0.5,0.5,-68.15
20000.0,165.23,256.01,-22.66,-5.75,0.5,0.5,-104.24
20125.0,162.4,257.2,-22.91,-7.02,0.5,0.5,-107.04
20250.0,159.69,257.73,-21.1,-6.04,0.5,0.5,-105.98
20375.0,156.95,258.82,-21.16,-6.9,0.5,0.5,-108.07
20500.0,153.2,259.46,-23.77,-6.17,0.5,0.5,-104.56
20625.0,150.48,260.47,-23.6,-7.13,0.5,0.5,-106.81
20750.0,147.83,260.92,-23.31,-5.94,0.5,0.5,-104.3
20875.0,145.54,262.05,-22.63,-6.92,0.5,0.5,-107.01
21000.0,142.8,262.67,-22.63,-6.16,0.5,0.5,-105.22
21125.0,140.19,263.67,-20.82,-6.73,0.5,0.5,-107.92
21250.0,137.26,264.42,-21.14,-6.32,0.5,0.5,-106.65
21375.0,134.67,264.78,-21.04,-6.16,0.5,0.5,-106.33
21500.0,131.83,265.92,-21.94,-6.18,0.5,0.5,-105.73
21625.0,127.99,266.97,-23.69,-6.87,0.5,0.5,-106.18
21750.0,125.85,267.61,-22.93,-6.3,0.5,0.5,-105.37
21875.0,123.22,268.62,-22.46,-6.7,0.5,0.5,-106.62
22000.0,120.3,269.24,-22.98,-7.13,0.5,0.5,-107.24
22125.0,117.66,269.75,-22.66,-6.13,0.5,0.5,-105.14
22250.0,114.84,270.89,-21.04,-6.28,0.5,0.5,-106.61
22375.0,112.2,271.46,-21.83,-6.15,0.5,0.5,-105.75
22500.0,109.48,272.47,-21.98,-6.16,0.5,0.5,-105.66
22625.0,106.22,273.62,-22.54,-7.0,0.5,0.5,-107.27
22750.0,103.39,274.06,-22.83,-6.88,0.5,0.5,-106.78
22875.0,100.68,274.7,-22.65,-6.1,0.5,0.5,-105.07
23000.0,98.0,275.73,-22.72,-6.83,0.5,0.5,-106.73
23125.0,95.2,276.4,-22.84,-6.28,0.5,0.5,-105.37
23250.0,92.51,277.44,-21.93,-6.12,0.5,0.5,-105.59
23375.0,89.8,277.91,-21.73,-6.16,0.5,0.5,-105.82
23500.0,87.14,278.5,-21.66,-6.07,0.5,0.5,-105.67
23625.0,83.72,279.61,-22.84,-6.2,0.5,0.5,-105.19
23750.0,81.18,280.61,-22.42,-6.74,0.5,0.5,-106.74
23875.0,78.16,281.2,-22.95,-6.0,0.5,0.5,-104.66
24000.0,75.74,282.39,-22.5,-7.16,0.5,0.5,-107.67
24125.0,72.83,282.87,-22.89,-6.99,0.5,0.5,-106.97
24250.0,70.08,283.45,-21.82,-6.14,0.5,0.5,-105.73
24375.0,67.36,284.47,-22.11,-6.17,0.5,0.5,-105.6
24500.0,64.67,284.91,-21.58,-5.94,0.5,0.5,-105.39
24625.0,61.22,286.04,-23.22,-5.83,0.5,0.5,-104.1
24750.0,58.69,287.21,-22.62,-6.94,0.5,0.5,-107.05
24875.0,55.81,287.76,-22.82,-6.89,0.5,0.5,-106.81
25000.0,53.14,288.4,-22.74,-6.27,0.5,0.5,-105.42
25125.0,50.38,289.46,-22.86,-7.26,0.5,0.5,-107.64
25250.0,47.69,289.88,-21.65,-6.15,0.5,0.5,-105.85
25375.0,44.95,290.98,-21.97,-6.03,0.5,0.5,-105.36
25500.0,41.8,292.09,-22.41,-6.92,0.5,0.5,-107.17
25625.0,38.9,292.67,-22.78,-6.83,0.5,0.5,-106.69
25750.0,36.13,293.19,-22.79,-5.97,0.5,0.5,-104.68
25875.0,33.44,306.34,-22.8,-26.33,0.5,0.5,-139.1
26000.0,32.97,306.87,-19.17,-25.41,0.5,0.5,-142.96
26125.0,32.39,307.96,-15.06,-25.39,0.5,0.5,-149.32
26250.0,32.36,308.48,-10.46,-25.3,0.5,0.5,-157.53
26375.0,31.65,309.66,-7.18,-26.35,0.5,0.5,-164.75
26500.0,28.0,306.27,-8.69,10.71,0.5,0.5,-89.27
26625.0,28.19,308.43,-8.26,-13.32,0.5,0.5,-108.08
26750.0,23.41,303.5,-14.98,19.47,0.5,0.5,-63.58
26875.0,23.34,304.5,-15.05,20.23,0.5,0.5,-66.15
27000.0,23.29,306.07,-13.98,20.87,0.5,0.5,-66.77
27125.0,39.25,290.55,33.68,40.28,0.5,0.5,35.59
27250.0,41.56,290.47,37.06,36.97,0.5,0.5,36.65
27375.0,43.45,288.94,32.44,31.53,0.5,0.5,53.99
27500.0,45.95,288.94,36.33,29.93,0.5,0.5,55.46
27625.0,48.77,289.68,40.76,28.6,0.5,0.5,57.24
27750.0,49.79,289.67,16.85,3.78,0.5,0.5,85.23
27875.0,52.68,289.66,17.79,3.67,0.5,0.5,85.81
28000.0,54.47,289.6,17.63,-1.31,0.5,0.5,93.44
28125.0,56.6,289.65,17.03,-1.39,0.5,0.5,93.84
28250.0,57.96,289.67,14.69,0.23,0.5,0.5,89.92
28375.0,60.47,289.6,17.09,0.33,0.5,0.5,89.6
28500.0,62.64,289.64,15.93,0.36,0.5,0.5,89.92
28625.0,64.17,290.19,15.51,-1.16,0.5,0.5,93.48
28750.0,66.31,290.21,15.52,-1.09,0.5,0.5,93.25
28875.0,68.46,290.17,16.8,-1.13,0.5,0.5,92.73
29000.0,70.17,290.19,15.51,-1.05,0.5,0.5,93.48
29125.0,72.31,290.21,15.46,-1.01,0.5,0.5,93.33
29250.0,74.03,290.11,15.78,0.28,0.5,0.5,89.53
29375.0,76.17,290.19,15.78,0.38,0.5,0.5,89.92
29500.0,77.78,290.16,14.9,0.38,0.5,0.5,89.91
29625.0,80.49,290.16,16.51,0.36,0.5,0.5,89.84
29750.0,82.74,290.13,16.7,0.4,0.5,0.5,89.57
29875.0,84.35,290.2,16.5,-0.36,0.5,0.5,90.46
30000.0,86.49,290.16,16.51,0.29,0.5,0.5,89.84
30125.0,89.81,290.74,19.24,-1.15,0.5,0.5,92.77


0.0,280.0,157.5,0.0,0.0,0.0,0.0,0.0
250.0,298.25,267.99,0.0,0.0,0.0,0.0,0.0
375.0,298.28,263.6,0.0,0.0,0.0,0.0,0.0
500.0,298.28,258.76,0.0,0.0,0.0,0.0,0.0
625.0,298.25,253.77,0.0,0.0,0.0,0.0,0.0
750.0,298.25,247.77,24.42,-174.29,0.5,0.5,168.56
875.0,298.21,242.86,-0.15,40.21,0.5,0.5,-0.08
1000.0,298.25,237.99,-0.17,40.96,0.5,0.5,-0.06
1125.0,298.25,233.61,-0.17,40.24,0.5,0.5,-0.05
1250.0,298.28,228.76,0.16,40.0,0.5,0.5,0.06
1375.0,298.25,223.77,0.2,38.4,0.5,0.5,0.0
1500.0,297.77,219.56,-0.91,37.28,0.5,0.5,-1.08
1625.0,297.74,213.05,-0.9,39.9,0.5,0.5,-1.17
1750.0,297.77,208.21,-0.94,40.64,0.5,0.5,-1.09
1875.0,297.77,205.5,-0.9,37.22,0.5,0.5,-1.25
2000.0,297.76,198.78,-0.88,39.98,0.5,0.5,-1.13
2125.0,297.8,194.0,0.17,40.89,0.5,0.5,0.06
2250.0,297.78,189.59,0.16,37.53,0.5,0.5,0.09
2375.0,297.76,184.52,-0.15,37.9,0.5,0.5,-0.03
2500.0,297.79,179.64,0.2,41.36,0.5,0.5,0.03
2625.0,297.79,173.64,0.18,40.21,0.5,0.5,0.06
2750.0,297.18,168.59,-1.09,40.65,0.5,0.5,-1.39
2875.0,297.19,164.36,-1.08,40.37,0.5,0.5,-1.33
3000.0,297.19,159.51,-1.04,40.01,0.5,0.5,-1.28
3125.0,297.19,154.59,-1.0,40.08,0.5,0.5,-1.36
3250.0,297.18,150.4,-1.02,37.19,0.5,0.5,-1.5
3375.0,297.18,145.4,-0.05,37.11,0.5,0.5,0.0
3500.0,297.19,140.36,0.05,38.4,0.5,0.5,0.0
3625.0,297.19,134.36,-0.05,40.23,0.5,0.5,0.0
3750.0,297.17,129.45,-0.08,40.22,0.5,0.5,-0.05
3875.0,297.2,124.55,0.11,41.35,0.5,0.5,0.05
4000.0,296.67,120.28,-0.97,40.18,0.5,0.5,-1.16
4125.0,296.67,115.29,-0.95,40.1,0.5,0.5,-1.19
4250.0,296.66,110.33,-0.97,38.43,0.5,0.5,-1.27
4375.0,296.62,105.91,-1.0,37.67,0.5,0.5,-1.34
4500.0,296.66,99.34,-1.01,40.33,0.5,0.5,-1.23
4625.0,296.67,94.41,0.18,41.39,0.5,0.5,0.01
4750.0,296.69,90.24,0.19,40.08,0.5,0.5,0.03
4875.0,296.67,85.29,0.2,40.06,0.5,0.5,0.02
5000.0,296.66,80.33,0.15,40.91,0.5,0.5,0.09
5125.0,296.62,75.91,-0.15,37.49,0.5,0.5,-0.09
5250.0,296.01,71.08,-1.09,37.32,0.5,0.5,-1.61
5375.0,296.01,66.07,-1.07,38.67,0.5,0.5,-1.59
5500.0,296.11,61.97,-1.2,37.31,0.5,0.5,-1.38
5625.0,296.08,55.16,-1.22,40.27,0.5,0.5,-1.32
5750.0,296.09,50.98,-1.18,39.87,0.5,0.5,-1.21
5875.0,296.03,46.04,0.31,40.06,0.5,0.5,0.03
6000.0,296.01,41.08,0.33,39.99,0.5,0.5,0.0
6125.0,296.11,36.73,0.33,40.38,0.5,0.5,0.0
6250.0,296.11,31.8,0.29,37.38,0.5,0.5,0.08
6375.0,295.49,45.1,-1.27,51.97,0.5,0.5,-5.84
6500.0,294.64,51.19,-2.53,-53.79,0.5,0.5,-164.87
6625.0,294.67,56.76,-2.57,-54.78,0.5,0.5,-175.11
6750.0,294.67,61.76,-2.41,-55.82,0.5,0.5,-176.71
6875.0,294.74,66.94,-2.52,-56.21,0.5,0.5,-177.76
7000.0,294.69,71.86,-1.59,-42.82,0.5,0.5,-178.3
7125.0,294.59,77.61,-0.4,-42.28,0.5,0.5,-179.89
7250.0,294.57,82.54,-0.37,-41.24,0.5,0.5,-179.77
7375.0,294.67,87.76,0.53,-41.59,0.5,0.5,180.0
7500.0,294.67,92.76,-0.42,-41.31,0.5,0.5,-179.85
7625.0,294.65,98.03,-0.39,-41.86,0.5,0.5,-179.9
7750.0,294.1,105.3,-1.09,-44.29,0.5,0.5,-178.99
7875.0,294.11,110.26,-1.07,-44.35,0.5,0.5,-179.04
8000.0,294.11,110.26,-0.91,-36.0,0.5,0.5,-178.56
8125.0,294.11,110.26,-0.91,-28.0,0.5,0.5,-178.15
8250.0,294.11,110.26,-0.87,-19.57,0.5,0.5,-177.46
8375.0,294.11,110.26,0.0,-7.94,0.5,0.5,179.95
8500.0,294.11,110.26,0.0,0.0,0.5,0.5,90.0
8625.0,315.05,152.21,33.51,-67.1,0.5,0.5,153.46
8750.0,317.33,156.56,37.14,-74.08,0.5,0.5,153.36
8875.0,319.44,160.31,40.53,-80.06,0.5,0.5,153.14
9000.0,322.24,164.74,45.01,-87.16,0.5,0.5,152.68
9125.0,324.26,168.88,48.24,-93.78,0.5,0.5,152.77
9250.0,326.94,172.61,19.02,-32.63,0.5,0.5,149.76
9375.0,329.2,177.06,19.0,-32.79,0.5,0.5,149.91
9500.0,332.5,182.64,20.88,-35.74,0.5,0.5,149.69
9625.0,334.61,187.12,19.78,-35.8,0.5,0.5,151.07
9750.0,337.36,190.73,20.95,-34.95,0.5,0.5,149.05
9875.0,339.5,195.18,20.08,-36.11,0.5,0.5,150.91
10000.0,341.78,199.51,20.12,-35.91,0.5,0.5,150.73
10125.0,344.38,203.18,19.01,-32.86,0.5,0.5,149.94
10250.0,346.63,207.63,19.22,-32.81,0.5,0.5,149.63
10375.0,349.39,212.09,19.24,-34.18,0.5,0.5,150.61
10500.0,351.58,216.01,19.32,-33.33,0.5,0.5,149.9
10625.0,354.73,221.81,20.71,-35.68,0.5,0.5,149.86
10750.0,357.14,225.74,20.4,-36.09,0.5,0.5,150.52
10875.0,359.71,230.17,20.94,-36.06,0.5,0.5,149.85
11000.0,361.92,233.87,20.04,-34.83,0.5,0.5,150.08
11125.0,364.37,238.46,20.46,-35.92,0.5,0.5,150.33
11250.0,366.78,242.51,19.28,-33.11,0.5,0.5,149.78
11375.0,369.3,246.58,19.45,-33.34,0.5,0.5,149.73
11500.0,371.74,250.61,19.23,-32.7,0.5,0.5,149.53
